RMA	Product	Serial Number	Failure Code	Start Date	Finish Date	Failures
E0602686	MO	P85447271	Optical Problem	20140822	20140905	1
E0602703	CL	S46798832	Optical Problem	20140921	20141003	1
E0602726	CD	Q84519141	Optical Problem	20140913	20140916	1
E0602736	CL	E34987820	Optical Problem	20140425	20140507	1
E0602773	CL	Q55647947	Optical Problem	20141024	20141027	1
E0602781	PO	K89184127	Optical Problem	20140222	20140224	1
E0602808	CL	H37980549	Optical Problem	20140120	20140123	1
E0602816	CL	K64272485	Optical Problem	20140117	20140131	1
E0602819	PO	R33696359	Optical Problem	20140524	20140526	1
E0602828	CO	M33490732	Optical Problem	20140213	20140225	1
E0602848	PL	C67578242	Optical Problem	20141015	20141017	1
E0602852	CL	M73041652	Optical Problem	20140328	20140407	1
E0602889	CO	R46323100	Optical Problem	20140625	20140627	1
E0602897	PO	P67234003	Optical Problem	20141218	20141219	1
E0602904	CD	M97959541	Optical Problem	20141219	20141222	1
E0602924	MC	K18713275	Optical Problem	20140702	20140703	1
E0602932	CL	P13824662	Optical Problem	20141012	20141015	1
E0602953	CO	J99791798	Optical Problem	20141018	20141021	1
E0602963	PO	K12950066	Optical Problem	20140420	20140429	1
E0602974	PO	A54626688	Optical Problem	20140320	20140328	1
E0602988	BH	J41420434	Optical Problem	20140316	20140319	1
E0602989	PO	E77496512	Optical Problem	20140504	20140506	1
E0603002	MO	N15560709	Optical Problem	20141203	20141205	1
E0603014	CO	B82770440	Optical Problem	20141026	20141028	1
E0603019	PO	H70071913	Optical Problem	20140430	20140501	1
E0603035	CL	F40048164	Optical Problem	20141030	20141103	1
E0603044	PO	Q67156094	Optical Problem	20140321	20140325	1
E0603047	PO	R45621835	Optical Problem	20140903	20140905	1
E0603057	CO	A76749388	Optical Problem	20140719	20140722	1
E0603065	MC	N16441020	Optical Problem	20140329	20140402	1
E0603079	CS	P81344006	Optical Problem	20141205	20141208	1
E0603080	PI	B64726211	Optical Problem	20140713	20140715	1
E0603086	PO	M81179018	Optical Problem	20140222	20140224	1
E0603096	CD	Q11448612	Optical Problem	20140404	20140409	1
E0603105	CL	N77482726	Optical Problem	20140619	20140620	1
E0603107	PO	K79659183	Optical Problem	20140504	20140505	1
E0603110	CS	Q12582037	Optical Problem	20140620	20140704	1
E0603138	BO	N47794031	Optical Problem	20140615	20140620	1
E0603157	PO	Q34698192	Optical Problem	20140918	20140923	1
E0603170	CL	M19640692	Optical Problem	20140516	20140519	1
E0603266	PI	K69517507	Optical Problem	20140810	20140811	1
E0603283	CD	Q67861191	Optical Problem	20140203	20140204	1
E0603298	PO	K13429241	Optical Problem	20141205	20141210	1
E0603309	PO	B99142100	Optical Problem	20140416	20140424	1
E0603318	CD	P59768887	Optical Problem	20140321	20140325	1
E0603342	PO	Q41086164	Optical Problem	20140202	20140207	1
E0603347	CL	B23569218	Optical Problem	20141016	20141030	1
E0603359	CS	S69326550	Optical Problem	20140215	20140219	1
E0603367	CL	B28185296	Optical Problem	20140305	20140307	1
E0603375	CL	D71184488	Optical Problem	20140816	20140821	1
E0603381	MO	M81071289	Optical Problem	20140803	20140806	1
E0603422	CL	R96617397	Optical Problem	20141025	20141027	1
E0603430	CL	C96644642	Optical Problem	20140326	20140403	1
E0603454	PD	C59641616	Optical Problem	20140619	20140624	1
E0603487	PO	F64330202	Optical Problem	20140820	20140829	1
E0603494	CO	K56794123	Optical Problem	20140330	20140410	1
E0603497	CD	J81890136	Optical Problem	20140831	20140905	1
E0603518	PO	Q74013100	Optical Problem	20140424	20140506	1
E0603536	CL	K30954824	Optical Problem	20140420	20140423	1
E0603572	PO	B86412318	Optical Problem	20141015	20141017	1
E0603586	PO	Q93044195	Optical Problem	20140323	20140324	1
E0603600	PO	M54174257	Optical Problem	20141009	20141014	1
E0603604	PL	L41499536	Optical Problem	20141017	20141029	1
E0603636	CD	A89627159	Optical Problem	20140628	20140710	1
E0603648	BH	M41570551	Optical Problem	20140120	20140129	1
E0603649	CL	E66364866	Optical Problem	20140118	20140122	1
E0603650	CL	D25789380	Optical Problem	20140120	20140123	1
E0603684	CO	Q35500112	Optical Problem	20140730	20140731	1
E0603692	CL	P22623206	Optical Problem	20141113	20141118	1
E0603737	CO	J99205886	Optical Problem	20140619	20140624	1
E0603755	CD	P48421742	Optical Problem	20141212	20141217	1
E0603758	PO	E82941230	Optical Problem	20140816	20140818	1
E0603776	PL	G68572218	Optical Problem	20141017	20141021	1
E0603832	PO	T98137305	Optical Problem	20140322	20140325	1
E0603839	CL	Q65383071	Optical Problem	20141011	20141014	1
E0603863	BH	Q44472289	Optical Problem	20140403	20140408	1
E0603864	CO	F36690631	Optical Problem	20140329	20140401	1
E0603890	PO	S95182297	Optical Problem	20140510	20140521	1
E0603909	PO	H91762110	Optical Problem	20140216	20140217	1
E0603973	CO	Q32124107	Optical Problem	20140524	20140605	1
E0603980	CO	K19267644	Optical Problem	20140613	20140627	1
E0603992	BH	T36572699	Optical Problem	20140404	20140416	1
E0604004	CL	J52840567	Optical Problem	20140803	20140806	1
E0604014	CD	Q83851864	Optical Problem	20140309	20140318	1
E0604032	CL	Q62567499	Optical Problem	20141107	20141110	1
E0604037	PO	P54847888	Optical Problem	20140321	20140324	1
E0604057	BH	C85212504	Optical Problem	20140202	20140212	1
E0604104	CO	D86278931	Optical Problem	20141212	20141215	1
E0604113	CL	S34083032	Optical Problem	20140725	20140731	1
E0604131	CO	F92252309	Optical Problem	20141102	20141103	1
E0604139	CO	T42753330	Optical Problem	20141031	20141103	1
E0604160	CD	N30076246	Optical Problem	20141112	20141113	1
E0604181	CO	H27468372	Optical Problem	20140203	20140204	1
E0604190	CL	P58272685	Optical Problem	20141205	20141208	1
E0604220	CL	G77389664	Optical Problem	20140305	20140318	1
E0604277	PO	H32864451	Optical Problem	20140214	20140217	1
E0604301	PO	B71897292	Optical Problem	20141016	20141017	1
E0604327	PO	H84680084	Optical Problem	20140619	20140620	1
E0604359	CL	D54702328	Optical Problem	20140830	20140901	1
E0604364	PO	T74788023	Optical Problem	20140717	20140722	1
E0604370	CL	A14616943	Optical Problem	20141011	20141013	1
E0604389	BH	M21338300	Optical Problem	20140125	20140128	1
E0604392	CL	C74747318	Optical Problem	20140531	20140602	1
E0604433	CL	E19006323	Optical Problem	20140207	20140220	1
E0604436	MO	N99714014	Optical Problem	20141012	20141015	1
E0604460	CL	Q36751430	Optical Problem	20141002	20141003	1
E0604464	CL	M25266538	Optical Problem	20141025	20141104	1
E0604517	PI	S46567802	Optical Problem	20140622	20140623	1
E0604522	MO	A26802798	Optical Problem	20141009	20141013	1
E0604536	CL	A14015282	Optical Problem	20140703	20140708	1
E0604545	CD	C91224257	Optical Problem	20140614	20140617	1
E0604565	CS	P21857563	Optical Problem	20141025	20141028	1
E0604573	PO	D54192549	Optical Problem	20140424	20140429	1
E0604588	CL	Q77377537	Optical Problem	20140716	20140721	1
E0604589	CL	Q39266366	Optical Problem	20141213	20141215	1
E0604610	PO	B51182012	Optical Problem	20140102	20140114	1
E0604657	MO	K21860091	Optical Problem	20140501	20140507	1
E0604658	CD	Q22308166	Optical Problem	20141030	20141113	1
E0604666	CO	R42640218	Optical Problem	20140611	20140620	1
E0604670	CO	N30528232	Optical Problem	20140723	20140806	1
E0604703	CL	A28453324	Optical Problem	20140907	20140908	1
E0604716	PO	R89609502	Optical Problem	20140111	20140115	1
E0604732	CD	B59050564	Optical Problem	20140817	20140818	1
E0604783	MC	F51730645	Optical Problem	20140307	20140310	1
E0604832	PO	M50340168	Optical Problem	20140201	20140205	1
E0604862	CO	B21009231	Optical Problem	20140619	20140701	1
E0604887	PO	H64476651	Optical Problem	20140110	20140114	1
E0604910	CO	D29165627	Optical Problem	20140524	20140526	1
E0604912	CL	A80140066	Optical Problem	20141217	20141219	1
E0604920	PO	J59402204	Optical Problem	20140717	20140721	1
E0604929	BH	C28055222	Optical Problem	20140214	20140226	1
E0604938	MO	L46514049	Optical Problem	20140907	20140911	1
E0604944	CO	K66342168	Optical Problem	20140917	20140922	1
E0604969	CL	J99870480	Optical Problem	20141004	20141016	1
E0604983	PO	S66723856	Optical Problem	20140530	20140602	1
E0605000	CS	Q81237753	Optical Problem	20140510	20140514	1
E0605016	CL	G67909964	Optical Problem	20140124	20140129	1
E0605049	CD	E63149362	Optical Problem	20140717	20140724	1
E0605051	CL	B86326371	Optical Problem	20140719	20140724	1
E0605072	CD	Q26473355	Optical Problem	20140308	20140310	1
E0605075	PO	H30479082	Optical Problem	20140619	20140620	1
E0605084	CL	D35179343	Optical Problem	20140803	20140808	1
E0605093	PI	T81247824	Optical Problem	20140814	20140828	1
E0605106	CO	Q44696055	Optical Problem	20140808	20140813	1
E0605115	MO	M11281284	Optical Problem	20141106	20141113	1
E0605138	CO	K33643575	Optical Problem	20140625	20140701	1
E0605150	CL	K62772550	Optical Problem	20140614	20140617	1
E0605160	CL	P70974098	Optical Problem	20140306	20140310	1
E0605172	CD	M15478334	Optical Problem	20140907	20140912	1
E0605186	PO	A74961094	Optical Problem	20141212	20141225	1
E0605191	CS	F45622473	Optical Problem	20141025	20141027	1
E0605215	PO	Q54089109	Optical Problem	20140207	20140221	1
E0605224	CL	H60208524	Optical Problem	20141010	20141013	1
E0605249	MT	T65746743	Optical Problem	20140719	20140723	1
E0605259	PO	Q83686505	Optical Problem	20141115	20141118	1
E0605262	CS	K17408436	Optical Problem	20141017	20141024	1
E0605273	CS	L84243880	Optical Problem	20140730	20140801	1
E0605285	CL	J33187989	Optical Problem	20141126	20141201	1
E0605293	CL	Q29751112	Optical Problem	20141102	20141103	1
E0605300	PO	P52576610	Optical Problem	20140921	20140924	1
E0605319	CD	P41519901	Optical Problem	20140810	20140813	1
E0605331	CL	H61327899	Optical Problem	20140307	20140318	1
E0605379	CO	B30861443	Optical Problem	20140920	20140922	1
E0605402	PO	Q27515769	Optical Problem	20140806	20140811	1
E0605412	MT	H84981760	Optical Problem	20140717	20140721	1
E0605428	CL	J38566898	Optical Problem	20140404	20140418	1
E0605442	PO	D15451155	Optical Problem	20141221	20141223	1
E0605462	PO	N75076376	Optical Problem	20140120	20140122	1
E0605473	CO	Q71198925	Optical Problem	20140706	20140709	1
E0605500	PO	E14551819	Optical Problem	20140706	20140708	1
E0605533	CL	A33313411	Optical Problem	20141217	20141218	1
E0605545	PO	H35510327	Optical Problem	20140620	20140623	1
E0605586	CD	A75352202	Optical Problem	20141219	20141224	1
E0605587	MO	L19050043	Optical Problem	20141004	20141009	1
E0605615	CL	M37078538	Optical Problem	20140822	20140827	1
E0605631	CO	D67785149	Optical Problem	20140531	20140602	1
E0605643	CD	R87175511	Optical Problem	20140530	20140602	1
E0605656	CL	S56938497	Optical Problem	20141108	20141110	1
E0605660	CL	Q83832702	Optical Problem	20141204	20141205	1
E0605687	PO	K19134785	Optical Problem	20140228	20140313	1
E0605743	CL	F30197989	Optical Problem	20141106	20141114	1
E0605766	CL	S49620788	Optical Problem	20140720	20140723	1
E0605817	MC	L85032322	Optical Problem	20140328	20140402	1
E0605841	CL	B63944483	Optical Problem	20140208	20140211	1
E0605846	MC	C51782401	Optical Problem	20140125	20140206	1
E0605866	BH	R72773921	Optical Problem	20141120	20141121	1
E0605873	CD	H88742817	Optical Problem	20140209	20140212	1
E0605919	CD	N6647SN02	Optical Problem	20140918	20140919	1
E0605936	CD	D97149782	Optical Problem	20140320	20140321	1
E0605973	PO	L68335157	Optical Problem	20140302	20140307	1
E0605992	CD	Q97606445	Optical Problem	20140329	20140331	1
E0606010	PO	H71718706	Optical Problem	20140309	20140310	1
E0606032	CO	Q26147473	Optical Problem	20140605	20140610	1
E0606055	CL	K81799263	Optical Problem	20140718	20140722	1
E0606067	CL	H71104559	Optical Problem	20140615	20140617	1
E0606079	CD	E25227166	Optical Problem	20141214	20141217	1
E0606091	CL	J57340764	Optical Problem	20140921	20140923	1
E0606118	BH	Q32835294	Optical Problem	20140223	20140225	1
E0606129	MO	Q67131129	Optical Problem	20141004	20141006	1
E0606140	CL	L94077997	Optical Problem	20141126	20141127	1
E0606163	BH	A93615803	Optical Problem	20140402	20140414	1
E0606180	CD	Q47670326	Optical Problem	20140507	20140512	1
E0606191	CL	R50658404	Optical Problem	20141207	20141209	1
E0606196	CL	A19971371	Optical Problem	20141204	20141209	1
E0606211	PO	Q40496942	Optical Problem	20140320	20140324	1
E0606227	CL	Q64957156	Optical Problem	20141207	20141210	1
E0606262	PO	Q59608044	Optical Problem	20140713	20140716	1
E0606271	CD	G38480311	Optical Problem	20140407	20140418	1
E0606304	MC	C21960516	Optical Problem	20140516	20140520	1
E0606311	CL	L83423439	Optical Problem	20141220	20141223	1
E0606317	CD	S88167303	Optical Problem	20140621	20140701	1
E0606329	CL	Q52980429	Optical Problem	20140117	20140127	1
E0606349	CD	F19056187	Software Problem	20140613	20140618	1
E0606354	PO	D34830797	Software Problem	20140822	20140827	1
E0606383	PO	R81080784	Software Problem	20140222	20140224	1
E0606389	CL	G80179981	Software Problem	20141126	20141205	1
E0606398	CO	T70395515	Software Problem	20140309	20140312	1
E0606403	CL	M46176885	Software Problem	20140224	20140226	1
E0606411	CO	N81216571	Software Problem	20141011	20141014	1
E0606442	PO	Q83464294	Software Problem	20140412	20140416	1
E0606472	CO	D86630293	Software Problem	20140612	20140617	1
E0606473	CL	Q36104388	Software Problem	20140216	20140218	1
E0606476	CL	L17897464	Software Problem	20140828	20140901	1
E0606497	PD	E78205947	Software Problem	20140516	20140522	1
E0606502	CD	B95069320	Software Problem	20140710	20140714	1
E0606566	PI	S74292888	Software Problem	20140622	20140701	1
E0606577	PO	F85063302	Software Problem	20140903	20140917	1
E0606578	CL	Q71042004	Software Problem	20140717	20140718	1
E0606610	CO	T95818478	Software Problem	20140709	20140714	1
E0606614	PL	B19432790	Software Problem	20140921	20140924	1
E0606637	CO	K93575112	Software Problem	20140314	20140317	1
E0606641	PL	P15638886	Software Problem	20141016	20141027	1
E0606670	CL	S97341108	Software Problem	20141219	20141224	1
E0606676	BH	L78750613	Software Problem	20140306	20140307	1
E0606690	PO	L96442597	Software Problem	20141211	20141212	1
E0606706	CL	D34617030	Software Problem	20140102	20140103	1
E0606713	CO	S69030185	Software Problem	20141207	20141209	1
E0606714	CL	Q92602466	Software Problem	20140628	20140703	1
E0606720	MC	C19864247	Software Problem	20140111	20140113	1
E0606732	PO	P12674083	Software Problem	20140710	20140714	1
E0606781	CL	N51221973	Software Problem	20140213	20140217	1
E0606794	CL	Q15960183	Software Problem	20140507	20140516	1
E0606797	CO	G26389473	Software Problem	20140911	20140923	1
E0606807	PO	K55811614	Software Problem	20140323	20140325	1
E0606808	CL	T27446391	Software Problem	20140312	20140325	1
E0606822	MT	G85564534	Software Problem	20141122	20141126	1
E0606825	CD	E75545643	Software Problem	20140813	20140827	1
E0606862	PO	M12376064	Software Problem	20140813	20140815	1
E0606880	CL	N98625239	Software Problem	20140417	20140418	1
E0606882	CS	L78896280	Software Problem	20140723	20140729	1
E0606905	CD	D53585002	Software Problem	20140523	20140527	1
E0606921	CD	Q45192912	Software Problem	20141010	20141013	1
E0606931	MC	F19971760	Software Problem	20140710	20140715	1
E0606950	PL	E44610937	Software Problem	20140927	20141009	1
E0606960	CO	T28174271	Software Problem	20141001	20141002	1
E0606980	CD	R22973264	Software Problem	20140222	20140228	1
E0606984	PO	H91740969	Software Problem	20140604	20140606	1
E0606998	CD	Q26691864	Software Problem	20140420	20140429	1
E0607019	PO	P95541505	Software Problem	20140731	20140808	1
E0607027	PL	A28084878	Software Problem	20140914	20140915	1
E0607045	CO	L86422402	Software Problem	20141219	20141223	1
E0607052	CS	S69814525	Software Problem	20141003	20141008	1
E0607131	BH	P99536833	Software Problem	20140710	20140714	1
E0607159	BO	F56871889	Software Problem	20141031	20141103	1
E0607193	BO	D99741397	Software Problem	20140418	20140423	1
E0607205	CD	Q49910616	Software Problem	20140702	20140707	1
E0607241	PO	A91982877	Software Problem	20140525	20140527	1
E0607248	BH	E93847355	Software Problem	20140319	20140324	1
E0607303	CD	M97085254	Software Problem	20140820	20140821	1
E0607304	MO	T41361722	Software Problem	20140816	20140819	1
E0607316	CS	G54542813	Software Problem	20140830	20140902	1
E0607333	CL	T66565281	Software Problem	20140705	20140708	1
E0607353	MO	T54128665	Software Problem	20140605	20140610	1
E0607359	CL	J37533071	Software Problem	20140803	20140805	1
E0607409	PO	P46237031	Software Problem	20141207	20141208	1
E0607434	MT	G52411639	Software Problem	20140628	20140701	1
E0607447	CD	Q33520410	Software Problem	20141203	20141210	1
E0607467	CD	Q61352147	Software Problem	20140420	20140421	1
E0607490	CO	Q96688785	Software Problem	20140420	20140423	1
E0607515	CL	P76970432	Software Problem	20140306	20140311	1
E0607526	PO	K18742138	Software Problem	20140524	20140527	1
E0607537	MC	Q75111153	Software Problem	20140810	20140812	1
E0607566	CL	P85727461	Software Problem	20140216	20140224	1
E0607576	PO	J34953063	Software Problem	20140723	20140728	1
E0607584	CL	T16353379	Software Problem	20140928	20141003	1
E0607602	CL	B75332569	Software Problem	20140815	20140819	1
E0607641	CL	Q99613415	Software Problem	20140224	20140226	1
E0607652	MC	M15270954	Software Problem	20140518	20140521	1
E0607680	CL	Q73153327	Software Problem	20140524	20140528	1
E0607683	PO	B75001109	Software Problem	20140214	20140227	1
E0607710	CO	M57984697	Software Problem	20140227	20140304	1
E0607728	PO	H99971469	Software Problem	20140723	20140725	1
E0607783	MO	T23135732	Software Problem	20140810	20140811	1
E0607802	PO	K14743356	Software Problem	20140517	20140520	1
E0607828	CL	N87514589	Software Problem	20140430	20140501	1
E0607863	PI	J25741794	Software Problem	20140705	20140708	1
E0607885	PO	K80294637	Software Problem	20140228	20140303	1
E0607894	CO	Q33149599	Software Problem	20140228	20140304	1
E0607896	MO	K72245470	Software Problem	20140817	20140820	1
E0607929	CL	L68742334	Software Problem	20140411	20140415	1
E0607930	CL	N87213282	Software Problem	20141109	20141110	1
E0607946	BH	A21398311	Software Problem	20140710	20140724	1
E0607985	CD	E52138037	Software Problem	20140228	20140306	1
E0608001	CD	J98045190	Software Problem	20140830	20140901	1
E0608006	CL	C37973604	Software Problem	20141018	20141022	1
E0608012	CL	Q87812458	Software Problem	20140116	20140121	1
E0608083	PL	Q68036307	Software Problem	20141016	20141028	1
E0608091	CL	F60281400	Software Problem	20140405	20140415	1
E0608099	BO	N95262639	Software Problem	20140820	20140822	1
E0608120	CD	G58777181	Software Problem	20141123	20141202	1
E0608157	CL	M57864548	Software Problem	20140326	20140402	1
E0608174	CL	Q71831945	Software Problem	20141105	20141110	1
E0608246	CL	J77772321	Software Problem	20140903	20140904	1
